Date,Person_ID,Age,Gender,Sleep Start Time,Sleep End Time,Total Sleep,SleepQ,Exercise(mins/day),Caffeine Intake (mg),Screen Time Before Bed (mins),Work Hours (hrs/day),Productivity Score,Mood Score,Stress Level
2024-06-13,1932,43.0,Other,23.65,8.11,8.46,5.0,27.0,244.0,103.0,10.977174878871,7,9,2
2024-03-03,6087,48.0,Other,21.95,7.41,9.46,3.0,55.0,72.0,9.0,7.542964048847124,2,10,10
2024-01-01,4037,55.0,Female,22.4,5.23,6.83,1.0,61.0,183.0,66.0,7.033695249885075,8,1,8
2024-07-27,8101,58.0,Male,20.83,1.89,5.06,6.0,88.0,138.0,59.0,8.841137574422941,6,1,2
2024-10-18,1073,24.0,Female,23.4,4.57,5.17,8.0,5.0,128.0,166.0,5.675358534402247,8,9,3
2024-03-05,5928,56.0,Male,20.48,4.97,8.49,6.0,53.0,3.0,171.0,11.921903072698546,1,5,10
2024-08-14,5470,46.0,Male,20.15,2.47,6.32,2.0,48.0,277.0,85.0,5.34097576604321,9,5,4
2024-04-16,4597,50.0,Other,23.13,6.99,7.86,7.0,50.0,142.0,162.0,5.711382963997742,6,7,4
2024-07-10,6321,23.0,Male,21.88,4.28,6.4,1.0,73.0,121.0,116.0,11.113905100214604,10,3,8
2024-08-05,9464,44.0,Female,22.3,7.57,9.27,5.0,23.0,14.0,174.0,9.005337445052746,2,4,9
2024-12-17,6892,25.0,Female,21.1,3.36,6.26,5.0,15.0,78.0,132.0,7.357237958872041,10,5,7
2024-03-22,6656,25.0,Other,20.02,0.56,4.54,7.0,71.0,67.0,63.0,10.269623910087802,7,2,5
2024-08-08,6462,50.0,Other,21.88,7.17,9.28,7.0,0.0,62.0,166.0,5.600130090126612,9,8,5
2024-07-29,2984,50.0,Other,22.82,7.38,8.56,5.0,40.0,11.0,118.0,11.267708114083147,3,6,9
2024-02-11,9734,19.0,Other,21.52,5.97,8.45,8.0,89.0,221.0,74.0,6.698636248827318,4,9,8
2024-09-08,2038,51.0,Male,20.67,2.57,5.91,8.0,20.0,260.0,124.0,11.611709437966557,4,1,9
2024-07-08,1418,23.0,Male,20.25,0.82,4.57,2.0,14.0,261.0,55.0,5.64503580425825,1,1,4
2024-05-27,6959,18.0,Female,22.7,3.8,5.1,10.0,75.0,198.0,11.0,8.800991519515971,1,5,2
2024-02-17,3364,34.0,Other,22.0,4.02,6.02,2.0,35.0,251.0,146.0,4.34848544457936,5,3,7
2024-03-09,7155,36.0,Other,23.58,6.05,6.46,2.0,50.0,298.0,33.0,8.585023386180517,1,2,9
2024-12-14,2540,42.0,Male,23.97,7.32,7.35,10.0,36.0,214.0,125.0,9.167332211244112,8,7,2
2024-01-21,7900,27.0,Male,22.58,7.86,9.27,8.0,61.0,228.0,65.0,5.03504744854033,4,7,1
2024-01-16,4368,43.0,Male,22.18,2.9,4.71,8.0,49.0,19.0,35.0,10.253778127903676,6,2,4
2024-06-12,5477,50.0,Other,21.82,6.67,8.86,5.0,55.0,117.0,25.0,5.741327008527506,3,7,4
2024-11-27,2235,40.0,Male,21.97,3.48,5.51,2.0,40.0,146.0,131.0,7.207509887970875,6,8,2
2024-08-18,1533,35.0,Female,23.32,7.51,8.19,8.0,29.0,54.0,65.0,4.513082017899066,9,5,2
2024-08-30,1723,51.0,Female,21.92,2.79,4.87,2.0,24.0,152.0,52.0,10.570635602801948,7,5,2
2024-01-16,2373,55.0,Male,21.83,4.35,6.52,3.0,29.0,248.0,122.0,8.130718550706613,7,7,5
2024-12-01,5145,38.0,Other,22.05,7.0,8.95,3.0,4.0,99.0,145.0,10.627997697154154,7,5,7
2024-12-26,3755,22.0,Male,20.15,3.48,7.33,4.0,84.0,172.0,103.0,9.769086828792348,4,4,7
2024-05-12,4061,49.0,Female,21.42,2.42,5.0,5.0,24.0,140.0,19.0,9.868466823484052,9,5,3
2024-07-07,5046,43.0,Female,21.17,4.57,7.41,3.0,33.0,37.0,86.0,9.425460676712545,3,3,4
2024-10-12,3745,22.0,Male,22.62,3.77,5.15,9.0,58.0,240.0,7.0,4.877790409976961,3,9,8
2024-10-01,7322,54.0,Male,22.45,7.16,8.71,6.0,2.0,242.0,95.0,9.076401126893016,8,3,8
2024-09-25,4655,59.0,Other,20.42,4.04,7.63,2.0,56.0,6.0,111.0,7.7894820832269716,7,8,1
2024-04-24,7015,20.0,Female,23.58,4.72,5.13,9.0,50.0,144.0,144.0,11.164160963046609,6,4,3
2024-08-03,2629,25.0,Female,20.98,6.03,9.05,8.0,64.0,20.0,151.0,9.043373985351383,6,10,9
2024-05-27,7327,52.0,Female,23.88,4.58,4.7,6.0,0.0,68.0,36.0,9.905535178595994,8,10,4
2024-08-15,4819,54.0,Female,21.5,6.21,8.71,8.0,20.0,168.0,72.0,7.232239602627679,2,4,8
2024-04-05,7669,30.0,Other,20.38,1.31,4.93,8.0,25.0,159.0,56.0,4.381465153998106,5,1,4
2024-12-16,6794,29.0,Other,20.73,3.76,7.03,4.0,33.0,166.0,135.0,7.480727413596194,6,4,6
2024-07-07,1944,46.0,Female,23.27,4.86,5.59,2.0,37.0,253.0,129.0,10.025597615313837,6,8,8
2024-09-01,2785,52.0,Other,22.23,3.79,5.55,1.0,67.0,277.0,31.0,8.942522238071113,3,6,10
2024-08-17,1248,26.0,Female,23.13,4.89,5.75,4.0,71.0,57.0,114.0,9.863378077044556,10,8,1
2024-03-14,4089,52.0,Female,22.82,5.7,6.88,6.0,46.0,141.0,134.0,9.295124437607203,10,6,1
2024-09-07,4356,32.0,Female,23.4,6.97,7.57,5.0,3.0,239.0,104.0,9.58586391850504,3,5,3
2024-03-30,7833,34.0,Female,21.38,2.97,5.59,3.0,86.0,104.0,18.0,11.446749357465556,3,2,8
2024-03-25,1930,22.0,Other,22.38,3.03,4.65,1.0,57.0,144.0,109.0,5.988288016102691,8,8,7
2024-11-30,9814,50.0,Other,22.07,5.85,7.78,1.0,52.0,141.0,121.0,9.338894379934464,2,8,1
2024-10-11,6027,54.0,Male,20.87,3.53,6.67,4.0,87.0,11.0,51.0,11.482002515154663,1,2,7
2024-09-29,2210,20.0,Male,21.62,3.83,6.21,2.0,49.0,245.0,68.0,8.91292123569958,7,5,8
2024-08-05,8413,38.0,Other,23.33,6.55,7.21,1.0,50.0,269.0,58.0,7.639252823059177,2,6,1
2024-01-06,6748,22.0,Other,20.2,5.46,9.26,1.0,12.0,170.0,26.0,9.39220943300906,3,10,9
2024-04-06,9167,34.0,Male,21.6,5.93,8.33,6.0,86.0,250.0,28.0,6.589302248286402,6,6,5
2024-04-13,2566,53.0,Male,20.6,6.08,9.48,7.0,4.0,206.0,51.0,7.415729594249754,10,6,7
2024-05-24,1109,37.0,Male,22.72,4.81,6.09,6.0,49.0,51.0,69.0,8.803645498201162,10,7,3
2024-04-27,8020,48.0,Other,23.03,6.97,7.94,3.0,59.0,73.0,48.0,8.573117786161184,9,4,3
2024-02-17,1112,18.0,Other,20.5,1.42,4.92,1.0,6.0,91.0,112.0,8.220116159108358,6,6,7
2024-12-12,4574,35.0,Female,20.92,6.28,9.36,10.0,39.0,115.0,135.0,6.72087149202295,5,3,7
2024-01-27,2120,50.0,Female,23.72,6.85,7.13,5.0,64.0,211.0,75.0,8.996681961209399,2,2,4
2024-11-23,3413,42.0,Other,23.13,4.2,5.07,10.0,73.0,8.0,30.0,10.00863355121949,3,1,1
2024-11-06,9603,55.0,Other,21.85,4.82,6.97,3.0,78.0,20.0,36.0,5.572806374519122,10,8,9
2024-10-26,6926,22.0,Male,23.68,8.25,8.57,8.0,85.0,179.0,88.0,8.593828914621298,9,10,10
2024-07-19,8513,52.0,Other,23.5,7.07,7.57,6.0,5.0,220.0,46.0,9.16483290275702,5,5,2
2024-03-02,8190,36.0,Other,22.85,7.35,8.5,9.0,45.0,63.0,118.0,8.269765290816645,2,6,8
2024-02-28,8044,59.0,Male,21.45,5.48,8.03,9.0,24.0,101.0,43.0,6.1227397984554655,9,3,5
2024-02-03,7023,30.0,Female,21.52,5.1,7.58,1.0,6.0,89.0,78.0,11.786085946911196,10,7,4
2024-04-11,6412,35.0,Female,21.9,5.35,7.45,3.0,45.0,110.0,176.0,8.026163584804674,6,5,6
2024-03-05,3808,21.0,Other,20.48,5.59,9.11,3.0,19.0,214.0,53.0,7.549425597243675,9,6,7
2024-06-28,5174,52.0,Female,21.43,6.09,8.66,3.0,32.0,256.0,33.0,5.242504161173651,10,4,4
2024-03-17,6945,49.0,Male,22.25,2.84,4.59,4.0,19.0,201.0,119.0,4.080723240175052,10,6,3
2024-11-26,4544,59.0,Male,22.52,6.2,7.69,4.0,29.0,268.0,20.0,6.571370222493365,3,7,6
2024-03-03,2054,27.0,Female,22.63,6.51,7.88,2.0,10.0,85.0,43.0,6.042925012162399,10,2,7
2024-11-16,1128,55.0,Other,20.13,0.85,4.71,1.0,51.0,145.0,32.0,8.377968336802297,4,9,8
2024-08-19,2152,32.0,Male,21.62,7.02,9.41,5.0,25.0,60.0,122.0,6.6341907131207005,6,10,3
2024-12-29,2658,53.0,Male,20.88,5.37,8.48,4.0,23.0,232.0,148.0,8.811009691545284,6,8,5
2024-08-28,7587,53.0,Male,22.77,7.35,8.58,10.0,66.0,,71.0,11.555903038761947,10,3,10
2024-12-13,2277,32.0,Female,23.97,6.26,6.29,2.0,53.0,219.0,77.0,6.848717390037976,3,8,2
2024-12-26,8084,57.0,Male,22.73,4.26,5.52,2.0,83.0,206.0,48.0,9.700623545978086,10,1,6
2024-02-04,3866,24.0,Male,20.8,2.42,5.62,10.0,2.0,237.0,23.0,7.834208642351106,10,4,9
2024-05-21,9086,52.0,Other,22.1,2.82,4.72,2.0,78.0,46.0,80.0,6.894397438904451,4,2,2
2024-05-31,7283,40.0,Male,21.42,4.79,7.37,2.0,1.0,68.0,158.0,9.682182788553998,4,6,7
2024-04-16,3668,25.0,Other,20.0,2.2,6.2,4.0,86.0,240.0,87.0,6.102514196423534,4,5,1
2024-08-10,6413,27.0,Female,21.43,2.83,5.4,8.0,5.0,51.0,14.0,5.122137707673351,6,8,8
2024-01-07,2586,43.0,Female,22.02,5.32,7.31,2.0,74.0,140.0,114.0,9.80682467470716,9,8,6
2024-05-12,9909,55.0,Female,21.13,2.19,5.06,10.0,4.0,220.0,53.0,5.885138655997496,3,6,9
2024-10-20,7827,,Male,20.25,5.73,9.48,2.0,80.0,,36.0,6.851148009586323,1,4,6
2024-07-09,6171,47.0,Other,22.22,6.99,8.78,10.0,26.0,88.0,136.0,5.518108465168087,10,6,2
2024-06-10,1978,23.0,Female,22.27,6.25,7.98,5.0,71.0,9.0,137.0,10.9666609702828,9,8,3
2024-08-12,9771,20.0,Female,23.28,5.14,5.85,6.0,52.0,297.0,29.0,4.197309506384086,10,2,8
2024-12-09,4568,34.0,Male,23.82,7.99,8.17,1.0,72.0,188.0,45.0,5.186260303167328,1,2,8
2024-09-17,2146,56.0,Female,20.78,1.89,5.11,6.0,6.0,214.0,95.0,7.451451736299906,2,6,6
2024-03-16,4598,45.0,Other,21.82,2.5,4.68,4.0,8.0,263.0,109.0,6.603751909412981,8,2,9
2024-01-31,1613,20.0,Other,22.7,6.89,8.19,2.0,87.0,31.0,46.0,8.810466910517633,10,3,7
2024-03-14,7961,53.0,Male,21.47,2.84,5.37,5.0,76.0,120.0,89.0,7.578332318981024,4,8,8
2024-03-19,1981,51.0,Female,22.65,7.27,8.62,7.0,89.0,205.0,57.0,9.218769980665105,8,1,7
2024-04-29,9783,59.0,Male,21.93,5.68,7.74,6.0,85.0,112.0,111.0,8.926340416811083,4,4,2
2024-08-08,6091,38.0,Male,23.33,4.77,5.43,4.0,64.0,119.0,129.0,5.008928565957066,9,2,9
2024-02-11,5904,28.0,Male,21.95,5.75,7.8,3.0,37.0,66.0,40.0,9.212631423842016,8,6,8
2024-03-19,2222,36.0,Female,20.0,2.58,6.58,10.0,76.0,111.0,92.0,11.369985186621555,6,5,2
2024-11-24,5325,57.0,Male,20.12,5.54,9.42,8.0,66.0,268.0,18.0,6.362255763863598,1,4,2
2024-06-06,9257,30.0,Other,22.87,6.59,7.72,9.0,19.0,260.0,134.0,10.32823901609401,2,10,5
2024-01-28,8985,19.0,Male,23.78,8.51,8.73,8.0,47.0,220.0,35.0,10.28693485364708,9,2,1
2024-09-20,9168,34.0,Other,21.08,4.76,7.67,5.0,48.0,63.0,33.0,5.285724679132045,10,10,6
2024-09-07,2963,34.0,Other,20.85,5.73,8.88,10.0,63.0,244.0,33.0,6.9278952080224565,7,6,1
2024-05-19,4659,36.0,Male,21.27,4.17,6.91,7.0,40.0,11.0,78.0,6.237291256119889,4,4,7
2024-11-16,9441,51.0,Other,20.63,5.61,8.98,3.0,84.0,281.0,163.0,4.297402304397168,1,5,6
2024-10-19,2793,22.0,Female,20.83,2.89,6.06,5.0,65.0,58.0,116.0,10.16718723455042,2,10,9
2024-05-17,8911,42.0,Other,20.12,3.22,7.1,6.0,44.0,90.0,167.0,10.228366571381512,9,3,2
2024-10-24,4354,23.0,Female,23.12,8.06,8.94,5.0,17.0,142.0,153.0,5.507158139203938,7,7,2
2024-04-12,8749,28.0,Male,23.12,8.49,9.38,5.0,77.0,148.0,110.0,6.775736604995871,2,2,4
2024-08-04,7817,45.0,Female,22.2,7.7,9.5,9.0,73.0,279.0,64.0,4.214164685625023,9,4,2
2024-01-06,2607,48.0,Other,21.08,2.05,4.97,1.0,43.0,254.0,62.0,9.462236001553045,6,3,9
2024-03-11,3925,54.0,Female,22.67,5.39,6.73,9.0,3.0,,176.0,11.421858238264033,2,8,5
2024-05-07,6314,19.0,Other,20.65,1.31,4.66,2.0,28.0,65.0,161.0,11.441124427100764,6,7,6
2024-07-28,9722,44.0,Male,23.33,4.87,5.53,9.0,26.0,97.0,18.0,11.730029657920715,4,3,10
2024-04-11,3223,27.0,Male,20.63,5.44,8.81,10.0,18.0,63.0,123.0,6.541844372941118,9,4,9
2024-04-01,9233,56.0,Female,20.27,2.64,6.37,5.0,85.0,230.0,49.0,4.357682196439172,6,2,2
2024-09-13,2720,47.0,Female,22.85,6.26,7.41,7.0,0.0,18.0,45.0,4.81257714915729,8,5,1
2024-04-01,9273,50.0,Other,21.67,2.43,4.76,5.0,31.0,155.0,155.0,8.118138992603544,4,9,5
2024-12-07,1116,43.0,Other,22.1,7.37,9.27,7.0,55.0,147.0,165.0,10.803623342270324,10,3,7
2024-10-09,2586,28.0,Other,23.97,7.43,7.46,8.0,66.0,129.0,101.0,9.377189495459255,8,2,4
2024-12-03,6073,19.0,Male,23.55,8.58,9.03,7.0,37.0,171.0,66.0,7.376042006765784,7,1,9
2024-04-27,8173,28.0,Other,23.47,4.23,4.76,3.0,37.0,128.0,135.0,7.779682630831581,1,3,1
2024-05-22,6356,48.0,Male,22.02,4.06,6.05,8.0,44.0,242.0,58.0,11.921321698043243,1,4,8
2024-06-25,5116,56.0,Male,20.97,5.73,8.77,4.0,85.0,134.0,61.0,7.977963841516506,8,8,8
2024-06-30,1862,41.0,Male,22.25,5.0,6.75,10.0,4.0,138.0,156.0,4.835379569271265,6,4,2
2024-02-29,4323,19.0,Other,21.8,5.71,7.91,5.0,73.0,175.0,72.0,8.373895583870944,8,10,7
2024-10-09,8646,24.0,Male,21.73,2.31,4.58,10.0,41.0,186.0,171.0,7.55035872783783,7,9,5
2024-01-08,2421,24.0,Other,20.03,5.16,9.13,2.0,43.0,85.0,45.0,5.028367660836084,9,3,10
2024-05-09,1842,34.0,Female,22.63,5.69,7.06,5.0,49.0,22.0,121.0,8.585783660449948,8,10,9
2024-09-13,2648,31.0,Female,21.97,4.95,6.98,1.0,4.0,286.0,36.0,5.0330912325306745,4,5,1
2024-02-12,8621,40.0,Other,21.23,2.97,5.73,9.0,46.0,103.0,157.0,7.303936481543101,4,9,1
2024-02-28,5799,25.0,Other,22.85,4.92,6.07,2.0,57.0,176.0,31.0,10.896149112085332,6,4,4
2024-07-31,1479,48.0,Male,23.75,5.19,5.44,9.0,87.0,216.0,60.0,8.467759725840553,3,1,10
2024-10-27,3421,21.0,Other,22.23,3.55,5.32,2.0,42.0,278.0,60.0,8.39618198018207,1,7,7
2024-06-14,6811,30.0,Other,21.55,3.43,5.88,3.0,0.0,42.0,41.0,8.598045525243235,1,3,10
2024-06-15,6244,50.0,Other,20.67,1.87,5.21,9.0,5.0,30.0,39.0,4.214783475325331,7,1,4
2024-06-26,9937,20.0,Male,22.7,7.89,9.19,1.0,71.0,31.0,178.0,5.659189742633092,3,3,6
2024-08-21,1407,35.0,Female,21.78,4.42,6.64,1.0,86.0,88.0,154.0,9.932870671546706,1,10,9
2024-02-26,3422,32.0,Male,21.98,5.39,7.41,2.0,65.0,289.0,100.0,4.093012810282933,6,9,10
2024-10-13,4749,59.0,Other,21.25,3.87,6.62,9.0,15.0,286.0,117.0,10.539722756087688,4,10,3
2024-08-24,8185,49.0,Female,23.13,6.83,7.69,5.0,63.0,186.0,109.0,5.498552741691001,7,4,1
2024-08-02,8216,18.0,Female,22.78,3.8,5.01,3.0,87.0,120.0,2.0,5.025080322004192,3,1,2
2024-02-01,2094,22.0,Female,23.33,4.51,5.18,3.0,56.0,164.0,74.0,11.88007798263557,5,7,9
2024-12-18,3963,50.0,Other,21.58,4.12,6.54,5.0,62.0,220.0,9.0,11.078424647681564,7,8,5
2024-02-27,8994,29.0,Other,20.35,3.7,7.35,1.0,37.0,108.0,52.0,5.608625502350975,10,8,6
2024-08-30,9709,45.0,Other,22.12,3.88,5.77,6.0,16.0,264.0,77.0,7.521043346190405,1,9,4
2024-12-19,6839,50.0,Other,22.17,3.28,5.11,2.0,46.0,220.0,49.0,8.948775692008812,10,8,3
2024-09-14,8832,36.0,Female,22.0,6.74,8.74,6.0,44.0,246.0,115.0,4.868222324463107,9,5,6
2024-05-05,1948,38.0,Male,23.5,4.87,5.37,2.0,14.0,137.0,47.0,9.879971506356586,6,10,7
2024-09-28,3369,55.0,Male,22.55,3.97,5.42,9.0,15.0,81.0,76.0,5.205859258371762,2,1,5
2024-09-30,1589,30.0,Other,23.82,6.98,7.16,1.0,79.0,234.0,30.0,10.027104919358688,1,5,8
2024-05-05,9232,36.0,Male,20.33,2.65,6.31,8.0,22.0,32.0,19.0,11.468015013619478,8,4,1
2024-07-14,6938,23.0,Other,20.07,0.7,4.63,3.0,85.0,145.0,114.0,5.562135481528432,6,1,10
2024-08-03,1724,25.0,Other,21.37,3.76,6.4,3.0,6.0,46.0,135.0,4.9543966448145,3,5,6
2024-04-09,4572,20.0,Male,21.42,2.97,5.56,8.0,11.0,117.0,58.0,6.152111449955327,2,7,8
2024-04-06,8806,40.0,Other,20.93,5.43,8.5,2.0,20.0,110.0,128.0,9.551896558554557,9,10,9
2024-10-05,6642,24.0,Other,23.42,4.66,5.25,6.0,68.0,132.0,165.0,8.684112339848637,10,7,1
2024-01-30,9002,45.0,Male,21.03,3.98,6.94,3.0,41.0,185.0,56.0,8.594957793912112,6,9,5
2024-11-10,2325,59.0,Female,20.53,1.16,4.63,10.0,24.0,72.0,142.0,11.47196293341339,6,4,1
2024-01-23,5516,25.0,Male,20.92,4.78,7.86,1.0,6.0,254.0,21.0,10.77767590058711,5,9,1
2024-11-07,7705,24.0,Female,21.82,6.77,8.96,3.0,6.0,172.0,87.0,5.454615969929212,7,1,6
2024-12-17,1679,19.0,Other,20.38,1.61,5.23,4.0,8.0,210.0,145.0,8.503852036122126,8,1,8
2024-07-29,5779,55.0,Male,20.05,1.1,5.05,1.0,4.0,91.0,87.0,8.41363802076188,7,8,3
2024-09-23,4591,18.0,Male,23.02,7.01,8.0,2.0,67.0,130.0,133.0,4.125559482739572,2,3,10
2024-06-19,4730,31.0,Male,23.7,7.21,7.51,4.0,23.0,181.0,165.0,6.259990694778724,3,6,10
2024-07-07,1293,19.0,Male,22.5,4.86,6.36,5.0,46.0,99.0,22.0,11.835165842129916,7,10,9
2024-07-27,1899,39.0,Male,21.27,3.19,5.93,1.0,71.0,97.0,89.0,4.945905405810106,6,6,6
2024-08-15,2506,23.0,Female,21.42,3.04,5.62,9.0,74.0,293.0,82.0,4.480681257781852,10,8,9
2024-10-13,3258,41.0,Female,20.37,4.65,8.28,9.0,82.0,270.0,97.0,10.885828475104676,3,1,4
2024-07-02,1673,34.0,Female,20.02,2.88,6.86,9.0,9.0,292.0,175.0,5.056787213829922,8,7,4
2024-02-24,7891,43.0,Other,23.2,6.3,7.1,5.0,55.0,262.0,54.0,4.753779029980059,8,6,9
2024-10-12,4209,47.0,Other,22.58,5.38,6.79,7.0,35.0,275.0,48.0,4.1456424248255885,7,1,10
2024-10-08,2194,52.0,Other,22.18,3.45,5.27,1.0,44.0,87.0,142.0,5.175384216804851,6,7,10
2024-11-29,8307,21.0,Other,21.83,6.96,9.13,9.0,54.0,232.0,171.0,11.155024790095991,6,3,3
2024-01-25,6962,34.0,Male,23.97,6.67,6.71,3.0,77.0,186.0,38.0,8.315474843903488,3,2,10
2024-04-22,3472,39.0,Female,23.43,6.81,7.38,5.0,65.0,181.0,136.0,11.80714670316719,4,10,8
2024-11-05,8660,56.0,Other,23.23,8.47,9.24,6.0,72.0,199.0,57.0,9.411175891949917,7,10,9
2024-09-06,6177,42.0,Male,23.18,7.77,8.59,8.0,75.0,251.0,137.0,5.213335682860962,9,7,8
2024-12-08,9431,28.0,Female,23.8,7.95,8.15,7.0,6.0,218.0,76.0,11.18623766035036,10,9,6
2024-09-24,1838,18.0,Male,23.9,6.93,7.03,8.0,57.0,296.0,114.0,4.221519094070203,9,8,2
2024-04-07,1599,32.0,Male,20.1,4.12,8.02,3.0,22.0,174.0,166.0,6.993368748732641,1,3,10
2024-03-05,8234,44.0,Other,21.93,2.85,4.92,2.0,12.0,79.0,42.0,5.481786646647503,10,7,1
2024-06-07,2608,35.0,Female,23.65,4.25,4.6,4.0,18.0,99.0,115.0,11.023532511996848,8,4,5
2024-08-13,2692,53.0,Other,22.48,7.42,8.93,8.0,23.0,181.0,118.0,5.219255360303051,2,5,7
2024-04-30,6760,32.0,Other,21.22,4.61,7.39,1.0,7.0,217.0,77.0,5.523601244860151,7,3,8
2024-08-15,6129,51.0,Other,20.58,4.57,7.98,2.0,70.0,174.0,85.0,4.73656036567122,3,8,8
2024-07-11,2348,29.0,Male,22.95,3.65,4.7,9.0,48.0,111.0,127.0,10.852675553819662,6,9,3
2024-09-11,1994,48.0,Male,22.52,7.39,8.87,8.0,37.0,185.0,31.0,4.763701429598627,3,4,5
2024-07-19,7192,36.0,Other,23.1,4.63,5.53,10.0,87.0,175.0,134.0,10.516063745044251,1,9,3
2024-08-01,3003,49.0,Other,23.1,7.41,8.31,3.0,23.0,39.0,51.0,10.18713779703018,4,1,1
2024-03-02,6765,28.0,Male,22.28,3.39,5.11,7.0,27.0,237.0,79.0,7.257320496712962,9,4,7
2024-03-20,8257,54.0,Female,22.15,5.43,7.28,9.0,14.0,173.0,89.0,7.044607531024856,3,6,8
2024-03-17,4815,19.0,Female,22.18,4.42,6.24,9.0,47.0,210.0,30.0,6.850373724414854,9,4,2
2024-09-25,1483,59.0,Male,21.6,7.03,9.43,10.0,55.0,274.0,,5.150741391582869,1,5,1
2024-07-16,7170,40.0,Other,22.18,4.54,6.36,2.0,4.0,81.0,124.0,11.999141333640395,8,2,9
2024-11-22,7685,35.0,Other,23.33,8.09,8.76,5.0,21.0,82.0,162.0,4.396679764192018,6,10,3
2024-06-10,7444,19.0,Other,20.23,2.83,6.59,5.0,63.0,223.0,110.0,7.295186380879493,3,5,9
2024-08-16,4168,42.0,Female,20.65,2.08,5.43,6.0,18.0,260.0,153.0,11.583117273169444,4,7,2
2024-07-02,3452,48.0,Male,22.5,3.16,4.66,8.0,64.0,6.0,135.0,11.459603368645146,9,1,6
2024-02-10,7589,19.0,Female,23.53,4.8,5.27,8.0,4.0,115.0,149.0,9.819485899323851,6,9,5
2024-03-17,5723,20.0,Male,23.88,7.89,8.01,5.0,84.0,272.0,47.0,9.12511137056098,1,1,2
2024-05-16,5172,54.0,Female,20.73,2.88,6.15,7.0,13.0,253.0,47.0,10.772650207080355,2,3,5
2024-02-15,6562,23.0,Other,23.52,4.65,5.13,9.0,62.0,265.0,137.0,7.256735649264158,6,7,6
2024-08-03,1632,41.0,Male,23.68,7.98,8.29,10.0,63.0,221.0,139.0,9.438432567673054,9,8,9
2024-09-18,9128,33.0,Male,21.77,3.98,6.21,6.0,7.0,273.0,76.0,5.621505620626861,7,2,5
2024-08-01,9675,34.0,Other,23.22,4.62,5.4,6.0,56.0,131.0,138.0,11.958029504495771,10,7,3
2024-07-25,2543,37.0,Female,22.33,4.91,6.58,8.0,29.0,98.0,83.0,10.883919542373189,9,1,7
2024-07-16,9861,24.0,Female,21.17,5.05,7.89,4.0,51.0,139.0,140.0,10.221140557421514,3,3,2
2024-07-08,7008,57.0,Male,20.67,5.56,8.9,7.0,87.0,140.0,84.0,8.821063370285078,7,7,2
2024-12-31,5714,45.0,Female,20.38,0.97,4.59,2.0,50.0,111.0,137.0,11.603534420386756,5,5,7
2024-12-11,2548,33.0,Female,22.07,3.66,5.59,9.0,21.0,295.0,36.0,4.232811610583813,4,8,10
2024-05-16,7882,37.0,Male,22.08,4.61,6.52,1.0,79.0,261.0,82.0,7.121567737999219,2,10,4
2024-09-09,1448,59.0,Female,23.73,5.16,5.43,2.0,51.0,294.0,105.0,9.733708876815411,8,10,7
2024-06-19,7549,53.0,Other,23.02,8.31,9.29,3.0,61.0,203.0,110.0,8.998365658670899,4,7,7
2024-11-01,7701,49.0,,23.15,6.57,7.42,9.0,68.0,64.0,61.0,6.040923146704006,10,3,6
2024-03-02,9810,28.0,Male,21.55,6.99,9.44,1.0,31.0,97.0,4.0,8.907942174815837,10,2,9
2024-11-23,9988,42.0,Female,22.55,5.72,7.17,2.0,33.0,159.0,116.0,5.284462486105362,2,9,7
2024-05-14,7279,49.0,Other,21.28,2.3,5.01,2.0,48.0,236.0,15.0,10.447245176151217,10,4,8
2024-05-05,6906,57.0,Other,20.48,3.44,6.96,8.0,43.0,127.0,125.0,10.615956879240002,10,9,5
2024-11-28,4728,44.0,Female,20.3,2.57,6.27,2.0,51.0,102.0,100.0,10.947722729698947,10,7,9
2024-02-15,3552,45.0,Female,22.27,5.17,6.9,4.0,76.0,164.0,96.0,7.077693198921892,8,3,2
2024-10-15,2867,39.0,Male,21.27,2.2,4.94,5.0,58.0,264.0,76.0,9.71558795151516,4,7,7
2024-01-21,5394,26.0,Other,23.37,8.41,9.05,9.0,68.0,133.0,114.0,11.522787021361534,2,8,1
2024-09-19,5723,31.0,Other,22.37,4.06,5.7,8.0,12.0,166.0,43.0,7.573772447918989,2,3,4
2024-12-13,2144,29.0,Male,21.8,4.27,6.47,4.0,25.0,149.0,119.0,6.375134635195431,1,1,2
2024-01-02,1118,24.0,Other,23.2,7.25,8.05,10.0,66.0,186.0,2.0,5.793378213975214,1,4,7
2024-05-12,5290,38.0,Male,23.35,6.36,7.01,5.0,16.0,77.0,40.0,10.899340322158146,1,3,8
2024-10-04,4759,46.0,Female,21.57,2.28,4.71,2.0,48.0,70.0,157.0,4.992775008877459,7,8,1
2024-01-21,3808,45.0,Other,22.53,4.03,5.5,4.0,19.0,119.0,96.0,10.550663193712944,9,5,4
2024-01-04,7536,32.0,Female,22.42,5.1,6.69,3.0,51.0,126.0,31.0,9.47546151665279,8,1,3
2024-07-20,4980,46.0,Female,23.98,4.83,4.85,6.0,0.0,42.0,54.0,9.723873438195117,2,2,1
2024-07-14,9165,47.0,Male,23.75,5.54,5.79,7.0,70.0,113.0,28.0,6.606683516033163,4,1,5
2024-11-15,5307,30.0,Female,22.92,8.02,9.11,8.0,86.0,77.0,67.0,6.125427724022698,10,6,6
